id,event_id,map,date,team1,team2,team1_score,team2_score,team1_rating,team2_rating,team1_first_kills,team2_first_kills,team1_clutches,team2_clutches
34942,2325,2,2016-09-08 12:10,5995,6667,16,10,1.19 , 0.85,13 , 11,0 , 0
34941,2325,3,2016-09-08 10:40,6474,5988,9,16,0.85 , 1.23,13 , 12,1 , 3
34940,2325,8,2016-09-08 09:15,4411,6902,16,5,1.37 , 0.73,12 , 9,0 , 0
34912,2325,7,2016-09-07 18:30,5991,5752,8,16,0.89 , 1.20,13 , 11,0 , 3
34892,2325,6,2016-09-07 15:30,6665,7175,13,16,0.94 , 1.18,11 , 18,0 , 2
34907,2325,7,2016-09-07 17:00,4863,7175,13,16,1.03 , 1.17,16 , 13,3 , 2
34886,2325,3,2016-09-07 14:00,4608,4863,10,16,0.85 , 1.20,11 , 15,1 , 0
34885,2325,6,2016-09-07 12:30,6667,5988,16,2,1.55 , 0.56,13 , 5,1 , 0
34881,2325,3,2016-09-07 09:30,6902,5422,16,3,1.52 , 0.56,13 , 5,1 , 0
34882,2325,6,2016-09-07 11:00,5995,6474,16,3,1.48 , 0.62,12 , 7,1 , 0
36228,2239,3,2016-10-03 02:00,4608,5378,19,17,1.07 , 1.04,17 , 19,3 , 3
34879,2325,1,2016-09-07 08:15,4411,5310,16,10,1.05 , 1.09,11 , 15,3 , 0
36208,2239,3,2016-10-02 19:00,6137,5378,19,16,1.12 , 1.03,16 , 19,1 , 4
36225,2239,5,2016-10-02 19:00,6137,5378,7,16,0.76 , 1.39,9 , 14,1 , 0
36227,2239,6,2016-10-03 02:00,4608,5378,16,8,1.36 , 0.79,16 , 8,2 , 2
36226,2239,7,2016-10-03 02:00,4608,5378,3,16,0.66 , 1.62,9 , 10,1 , 5
36220,2239,8,2016-10-02 19:00,6137,5378,21,25,1.01 , 1.10,22 , 24,5 , 2
36168,2239,6,2016-10-02 15:00,4608,5973,16,13,1.23 , 0.98,16 , 13,3 , 4
36173,2239,2,2016-10-02 15:00,4608,5973,16,10,1.19 , 0.91,17 , 9,3 , 0
36162,2239,7,2016-10-02 15:00,4608,5973,7,16,0.82 , 1.31,6 , 17,1 , 2
36143,2239,7,2016-10-02 02:30,6615,5378,14,16,1.17 , 1.02,16 , 14,1 , 2
36142,2239,2,2016-10-02 00:50,4991,5973,12,16,0.96 , 1.16,15 , 13,2 , 1
36128,2239,3,2016-10-01 18:20,4608,6137,16,6,1.40 , 0.68,15 , 7,2 , 1
36137,2239,2,2016-10-01 21:40,4991,5973,14,16,1.00 , 1.12,15 , 15,3 , 3
36133,2239,8,2016-10-01 20:00,6665,6615,12,16,1.02 , 1.14,15 , 12,1 , 4
36125,2239,2,2016-10-01 16:30,6665,4991,9,16,0.96 , 1.10,9 , 15,0 , 3
36138,2239,6,2016-10-01 23:20,6137,5378,16,8,1.29 , 0.79,16 , 8,2 , 1
36104,2239,1,2016-10-01 15:00,6615,5995,16,7,1.33 , 0.86,12 , 11,3 , 1
36066,2239,3,2016-10-01 01:00,5973,5378,8,16,0.78 , 1.29,9 , 15,2 , 0
36064,2239,8,2016-09-30 23:35,6137,6665,16,13,1.11 , 0.99,15 , 14,3 , 2
36062,2239,6,2016-09-30 22:20,5378,4608,9,16,0.88 , 1.22,14 , 11,3 , 5
36053,2239,3,2016-09-30 19:00,4608,5973,16,9,1.12 , 1.00,10 , 15,3 , 0
36060,2239,6,2016-09-30 21:20,5995,5973,7,16,0.76 , 1.28,9 , 14,0 , 2
36058,2239,6,2016-09-30 20:15,4991,6615,16,3,1.45 , 0.70,13 , 6,3 , 0
39640,2407,7,2016-12-03 21:30,6665,6615,6,16,0.82 , 1.35,9 , 13,2 , 0
36051,2239,2,2016-09-30 16:15,5995,6665,13,16,0.94 , 1.13,11 , 18,2 , 1
39641,2407,8,2016-12-03 21:30,6665,6615,11,16,0.88 , 1.29,10 , 17,3 , 2
36052,2239,6,2016-09-30 17:30,6137,6615,16,10,1.12 , 1.00,15 , 11,0 , 1
36050,2239,7,2016-09-30 15:00,5378,4991,16,6,1.42 , 0.76,17 , 5,1 , 0
39636,2407,6,2016-12-03 21:30,6665,6615,16,9,1.14 , 0.98,12 , 13,2 , 0
39599,2407,8,2016-12-03 03:25,6615,6667,16,12,1.25 , 0.92,17 , 11,2 , 2
39593,2407,6,2016-12-03 03:25,6615,6667,16,3,1.64 , 0.54,12 , 7,3 , 0
39548,2407,6,2016-12-02 22:15,6137,6665,12,16,0.89 , 1.14,13 , 15,1 , 0
39537,2407,8,2016-12-02 22:15,6137,6665,11,16,1.01 , 1.11,14 , 13,0 , 3
39441,2407,8,2016-12-01 21:30,5378,6667,10,16,0.96 , 1.13,15 , 11,0 , 1
39474,2407,1,2016-12-01 21:30,5378,6667,14,16,1.02 , 1.06,15 , 15,1 , 1
39440,2407,5,2016-12-01 21:30,5378,6667,16,4,1.45 , 0.66,12 , 8,1 , 0
39435,2407,1,2016-12-01 19:00,4494,6615,11,16,0.86 , 1.31,10 , 17,0 , 2
39430,2407,6,2016-12-01 19:00,4494,6615,7,16,0.78 , 1.33,10 , 13,1 , 0
39360,2407,8,2016-11-30 22:40,6665,4411,16,10,1.29 , 0.89,18 , 8,4 , 1
39355,2407,6,2016-11-30 22:40,6665,4411,16,2,1.53 , 0.51,14 , 4,1 , 0
39340,2407,7,2016-11-30 22:40,6665,4411,13,16,1.06 , 1.08,16 , 13,1 , 3
39334,2407,8,2016-11-30 19:00,5422,6137,14,16,0.92 , 1.15,16 , 14,2 , 0
39333,2407,3,2016-11-30 19:00,5422,6137,16,4,1.32 , 0.84,9 , 11,4 , 1
38847,2407,2,2016-11-19 18:30,4991,6615,11,16,0.88 , 1.27,12 , 15,1 , 3
39330,2407,2,2016-11-30 19:00,5422,6137,6,16,0.69 , 1.37,9 , 13,1 , 2
38838,2407,7,2016-11-19 18:30,4991,6615,5,16,0.64 , 1.45,6 , 15,1 , 2
38833,2407,7,2016-11-19 15:20,6615,5991,16,8,1.28 , 0.79,15 , 9,2 , 0
38828,2407,2,2016-11-19 15:20,6615,5991,13,16,1.06 , 1.03,14 , 15,2 , 4
38825,2407,8,2016-11-19 15:20,6615,5991,16,3,1.54 , 0.63,10 , 9,3 , 0
38809,2407,7,2016-11-19 00:55,5991,5422,12,16,0.91 , 1.19,15 , 13,1 , 0
38804,2407,1,2016-11-18 23:00,4991,6615,19,17,1.08 , 1.06,20 , 16,4 , 3
38811,2407,8,2016-11-19 03:00,4991,5422,3,16,0.49 , 1.66,6 , 13,1 , 1
38599,2407,6,2016-11-12 21:30,6137,4608,16,8,1.28 , 0.83,14 , 10,2 , 0
38596,2407,2,2016-11-12 21:30,6137,4608,16,8,1.35 , 0.72,19 , 5,1 , 2
38590,2407,8,2016-11-12 19:00,4608,4501,16,8,1.19 , 0.94,14 , 10,2 , 0
38587,2407,7,2016-11-12 19:00,4608,4501,16,3,1.62 , 0.53,15 , 4,2 , 1
38540,2407,8,2016-11-12 03:00,6137,6665,13,16,1.06 , 1.05,15 , 14,2 , 1
38530,2407,5,2016-11-12 00:30,6665,4501,16,6,1.32 , 0.76,13 , 9,1 , 1
38527,2407,6,2016-11-11 23:00,4608,6137,10,16,0.97 , 1.13,12 , 14,1 , 2
38217,2407,6,2016-11-05 20:25,4411,5995,16,10,1.21 , 0.98,14 , 12,3 , 3
38209,2407,5,2016-11-05 20:25,4411,5995,16,8,1.13 , 0.97,12 , 12,3 , 0
38208,2407,2,2016-11-05 18:40,6680,5995,2,16,0.52 , 1.66,5 , 13,2 , 0
38203,2407,5,2016-11-05 18:40,6680,5995,3,16,0.52 , 1.59,6 , 13,0 , 0
38162,2407,8,2016-11-04 23:15,4411,5995,16,5,1.41 , 0.77,12 , 9,3 , 0
38160,2407,5,2016-11-04 22:00,5378,6680,16,1,1.59 , 0.47,12 , 5,1 , 0
38165,2407,7,2016-11-05 02:25,5378,4411,16,7,1.29 , 0.77,12 , 10,2 , 0
37542,2407,6,2016-10-22 21:50,5752,6667,19,17,1.12 , 0.91,23 , 13,1 , 1
37538,2407,8,2016-10-22 18:00,7010,6667,13,16,0.89 , 1.17,12 , 17,2 , 2
37544,2407,8,2016-10-22 21:50,5752,6667,9,16,0.75 , 1.38,9 , 16,3 , 1
37539,2407,3,2016-10-22 21:50,5752,6667,20,22,1.11 , 0.97,23 , 19,2 , 4
37533,2407,6,2016-10-22 18:00,7010,6667,19,17,1.05 , 1.02,18 , 18,2 , 2
37532,2407,3,2016-10-22 18:00,7010,6667,2,16,0.63 , 1.55,8 , 10,1 , 3
37505,2407,2,2016-10-22 02:00,4494,5752,19,16,1.10 , 1.00,18 , 17,2 , 1
37499,2407,6,2016-10-21 23:30,5752,6667,16,7,1.39 , 0.81,13 , 10,5 , 2
37498,2407,3,2016-10-21 22:00,4494,7010,16,9,1.27 , 0.85,16 , 9,1 , 2
37607,2410,7,2016-10-23 16:00,5378,5422,5,16,0.67 , 1.49,5 , 16,2 , 2
37597,2410,5,2016-10-23 11:30,4608,5422,12,16,0.85 , 1.20,9 , 19,3 , 1
37603,2410,5,2016-10-23 16:00,5378,5422,16,11,1.21 , 0.89,14 , 13,0 , 1
37594,2410,8,2016-10-23 11:30,4608,5422,16,13,1.18 , 1.01,15 , 14,2 , 4
37590,2410,7,2016-10-23 11:30,4608,5422,9,16,1.02 , 1.10,11 , 13,0 , 4
37510,2410,6,2016-10-22 14:00,4991,5422,16,9,1.27 , 0.82,16 , 9,1 , 1
37578,2410,7,2016-10-23 08:00,5378,6137,16,4,1.35 , 0.76,14 , 6,2 , 0
37573,2410,5,2016-10-23 08:00,5378,6137,16,13,1.07 , 0.96,17 , 12,0 , 2
37566,2410,6,2016-10-23 08:00,5378,6137,1,16,0.56 , 1.58,7 , 9,0 , 1
37531,2410,3,2016-10-22 14:00,4991,5422,13,16,0.96 , 1.14,15 , 14,2 , 3
37526,2410,7,2016-10-22 14:00,4991,5422,4,16,0.73 , 1.40,7 , 13,0 , 2
37508,2410,2,2016-10-22 09:45,5995,6137,16,10,1.09 , 1.01,14 , 12,5 , 1
37509,2410,7,2016-10-22 09:45,5995,6137,11,16,1.00 , 1.15,13 , 14,1 , 0
37507,2410,6,2016-10-22 09:45,5995,6137,0,16,0.48 , 1.60,5 , 11,0 , 1
37442,2410,3,2016-10-19 19:15,4991,5378,16,13,1.21 , 0.92,17 , 12,2 , 3
37429,2410,7,2016-10-19 17:00,5378,4991,16,11,1.07 , 1.04,14 , 13,1 , 1
37418,2410,8,2016-10-19 15:15,4411,4608,3,16,0.64 , 1.48,7 , 12,0 , 2
37411,2410,5,2016-10-19 13:50,4608,4411,11,16,0.94 , 1.16,10 , 17,0 , 2
37409,2410,8,2016-10-19 11:00,6137,5310,16,5,1.29 , 0.84,11 , 10,2 , 1
37410,2410,7,2016-10-19 12:15,5310,6137,6,16,0.79 , 1.37,6 , 16,1 , 2
37408,2410,8,2016-10-19 09:15,5422,5995,12,16,1.10 , 1.10,14 , 14,1 , 4
37407,2410,2,2016-10-19 08:00,5995,5422,14,16,0.99 , 1.13,14 , 16,1 , 2
37374,2410,3,2016-10-18 18:30,4991,6137,16,5,1.44 , 0.71,13 , 8,0 , 0
37351,2410,5,2016-10-18 09:30,5310,5378,7,16,0.68 , 1.41,7 , 16,0 , 2
37373,2410,6,2016-10-18 17:20,6137,4991,16,9,1.21 , 0.86,13 , 12,2 , 1
37370,2410,7,2016-10-18 15:15,5995,4608,16,11,1.25 , 0.94,15 , 12,1 , 2
37362,2410,6,2016-10-18 14:00,4608,5995,16,9,1.29 , 0.84,15 , 10,2 , 1
37361,2410,5,2016-10-18 12:20,5422,4411,16,12,1.09 , 0.97,14 , 14,2 , 2
37358,2410,7,2016-10-18 11:00,4411,5422,16,12,1.06 , 1.04,16 , 12,3 , 1
37350,2410,7,2016-10-18 08:00,5378,5310,14,16,1.03 , 1.05,12 , 18,1 , 2
37339,2410,1,2016-10-17 20:15,4411,5995,9,16,0.78 , 1.31,10 , 14,1 , 2
37337,2410,7,2016-10-17 19:00,5995,4411,11,16,0.86 , 1.26,15 , 12,1 , 3
37331,2410,8,2016-10-17 17:30,5310,4991,10,16,0.96 , 1.25,11 , 15,4 , 3
37329,2410,1,2016-10-17 16:00,4991,5310,13,16,0.94 , 1.18,15 , 14,2 , 0
37324,2410,3,2016-10-17 13:30,4608,5422,6,16,0.76 , 1.43,9 , 13,2 , 3
37315,2410,7,2016-10-17 11:30,6137,5378,12,16,0.97 , 1.18,11 , 17,2 , 3
37327,2410,5,2016-10-17 14:30,5422,4608,9,16,0.80 , 1.34,9 , 16,1 , 2
37314,2410,3,2016-10-17 10:30,5378,6137,16,9,1.07 , 1.04,13 , 12,3 , 0
37949,2306,8,2016-10-30 20:00,6137,5752,19,17,1.13 , 0.99,24 , 12,2 , 5
37944,2306,3,2016-10-30 17:00,4494,5752,10,16,0.96 , 1.07,16 , 10,0 , 3
37940,2306,7,2016-10-30 17:00,4494,5752,9,16,0.86 , 1.29,11 , 14,2 , 1
37935,2306,7,2016-10-30 13:00,6137,4411,16,10,1.24 , 0.87,12 , 14,2 , 2
37933,2306,8,2016-10-30 13:00,6137,4411,16,7,1.31 , 0.83,11 , 11,2 , 1
37931,2306,5,2016-10-30 13:00,6137,4411,10,16,0.92 , 1.16,14 , 12,1 , 2
37902,2306,7,2016-10-29 20:15,6615,5752,2,16,0.71 , 1.50,6 , 12,1 , 4
37901,2306,2,2016-10-29 20:15,6615,5752,12,16,0.97 , 1.15,13 , 15,2 , 1
